dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,cnt_check,day_of_year,windspeed_binned,hum_binned,temp_combined,temp_binned,hour_bin,rush_hour,temp_diff_perceived,weather_intensity,temp_prev,hum_prev,windspeed_prev,weather_change_indicator,temp_median,daily_rentals,Weather Discomfort Index
2012-04-14,2,1,4,9,0,6,0,1,0.42,0.4242,0.54,0.1343,265,265,04-14,Low Wind,Medium Humidity,0.42210000000000003,Medium Temp,Morning,0,0.004200000000000037,0.075715,0.36,0.71,0.1343,1,0.9727622705564187,5777.0,0.1726714285714286
2012-04-14,2,1,4,10,0,6,0,1,0.46,0.4545,0.51,0.1642,406,406,04-14,Low Wind,Medium Humidity,0.45725000000000005,Medium Temp,Morning,0,-0.005500000000000005,0.07971,0.42,0.54,0.1343,0,0.9727622705564187,5991.0,0.18204782608695655
2012-04-14,2,1,4,11,0,6,0,1,0.52,0.5,0.45,0.194,564,564,04-14,Low Wind,Medium Humidity,0.51,Medium Temp,Morning,0,-0.020000000000000018,0.08420000000000001,0.46,0.51,0.1642,0,0.9727622705564187,6322.0,0.16788461538461538
2012-04-14,2,1,4,12,0,6,0,1,0.58,0.5455,0.35,0.2537,678,678,04-14,Low Wind,Medium Humidity,0.56275,Medium Temp,Afternoon,0,-0.034499999999999975,0.088185,0.52,0.45,0.194,1,0.9727622705564187,6678.0,0.15309482758620688
2012-04-14,2,1,4,13,0,6,0,1,0.62,0.6212,0.33,0.2985,678,678,04-14,Low Wind,Low Humidity,0.6206,Medium Temp,Afternoon,0,0.0011999999999999789,0.09342500000000001,0.58,0.35,0.2537,0,0.9727622705564187,6998.0,0.15887903225806452
2012-04-14,2,1,4,14,0,6,0,2,0.64,0.6212,0.27,0.4478,660,660,04-14,Medium Wind,Low Humidity,0.6306,Medium Temp,Afternoon,0,-0.01880000000000004,0.19978,0.62,0.33,0.2985,1,0.9727622705564187,7310.0,0.188915625
2012-04-14,2,1,4,15,0,6,0,2,0.64,0.6212,0.27,0.3582,658,658,04-14,Medium Wind,Low Humidity,0.6306,Medium Temp,Afternoon,0,-0.01880000000000004,0.19082,0.64,0.27,0.4478,0,0.9727622705564187,7616.0,0.151115625
2012-04-14,2,1,4,16,0,6,0,2,0.64,0.6212,0.27,0.3582,582,582,04-14,Medium Wind,Low Humidity,0.6306,Medium Temp,Afternoon,0,-0.01880000000000004,0.19082,0.64,0.27,0.3582,0,0.9727622705564187,7735.0,0.151115625
2012-04-14,2,1,4,17,0,6,0,2,0.62,0.6212,0.33,0.2537,560,560,04-14,Low Wind,Low Humidity,0.6206,Medium Temp,Afternoon,1,0.0011999999999999789,0.18237,0.64,0.27,0.3582,1,0.9727622705564187,7557.0,0.13503387096774194
2012-04-14,2,1,4,18,0,6,0,2,0.62,0.6212,0.35,0.2239,481,481,04-14,Low Wind,Medium Humidity,0.6206,Medium Temp,Evening,0,0.0011999999999999789,0.18139,0.62,0.33,0.2537,0,0.9727622705564187,7367.0,0.12639516129032258
2012-04-14,2,1,4,19,0,6,0,2,0.6,0.6212,0.4,0.1642,459,459,04-14,Low Wind,Medium Humidity,0.6106,Medium Temp,Evening,0,0.021199999999999997,0.17642,0.62,0.35,0.2239,0,0.9727622705564187,7399.0,0.10946666666666667
2012-04-14,2,1,4,20,0,6,0,2,0.56,0.5303,0.46,0.1343,321,321,04-14,Low Wind,Medium Humidity,0.54515,Medium Temp,Evening,0,-0.02970000000000006,0.17143000000000003,0.6,0.4,0.1642,0,0.9727622705564187,7434.0,0.11031785714285715
2012-04-14,2,1,4,21,0,6,0,2,0.56,0.5303,0.43,0.1343,220,220,04-14,Low Wind,Medium Humidity,0.54515,Medium Temp,Evening,0,-0.02970000000000006,0.16843000000000002,0.56,0.46,0.1343,0,0.9727622705564187,7465.0,0.10312321428571428
2012-04-14,2,1,4,22,0,6,0,2,0.54,0.5152,0.52,0.1642,212,212,04-14,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Evening,0,-0.024800000000000044,0.17642000000000002,0.56,0.43,0.1343,0,0.9727622705564187,7462.0,0.15811851851851855
2012-04-14,2,1,4,23,0,6,0,2,0.54,0.5152,0.56,0.194,196,196,04-14,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Evening,0,-0.024800000000000044,0.18340000000000004,0.54,0.52,0.1642,0,0.9727622705564187,7460.0,0.2011851851851852
2012-04-15,2,1,4,0,0,0,0,2,0.54,0.5152,0.56,0.194,124,124,04-15,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Early Morning,0,-0.024800000000000044,0.18340000000000004,0.54,0.56,0.194,0,0.9727622705564187,7488.0,0.2011851851851852
2012-04-15,2,1,4,1,0,0,0,2,0.54,0.5152,0.56,0.1642,106,106,04-15,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Early Morning,0,-0.024800000000000044,0.18042000000000002,0.54,0.56,0.194,0,0.9727622705564187,7524.0,0.1702814814814815
2012-04-15,2,1,4,2,0,0,0,2,0.54,0.5152,0.56,0.1045,74,74,04-15,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Early Morning,0,-0.024800000000000044,0.17445000000000005,0.54,0.56,0.1642,0,0.9727622705564187,7542.0,0.10837037037037037
2012-04-15,2,1,4,3,0,0,0,2,0.52,0.5,0.59,0.1343,45,45,04-15,Low Wind,Medium Humidity,0.51,Medium Temp,Early Morning,0,-0.020000000000000018,0.17643,0.54,0.56,0.1045,0,0.9727622705564187,7555.0,0.15237884615384614
2012-04-15,2,1,4,4,0,0,0,2,0.54,0.5152,0.52,0.0,12,12,04-15,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Early Morning,0,-0.024800000000000044,0.16000000000000003,0.52,0.59,0.1343,1,0.9727622705564187,7553.0,0.0
2012-04-15,2,1,4,5,0,0,0,1,0.5,0.4848,0.68,0.1642,10,10,04-15,Low Wind,High Humidity,0.4924,Medium Temp,Early Morning,0,-0.015199999999999991,0.09221,0.54,0.52,0.0,1,0.9727622705564187,7556.0,0.22331200000000004
2012-04-15,2,1,4,6,0,0,0,1,0.5,0.4848,0.63,0.1343,16,16,04-15,Low Wind,Medium Humidity,0.4924,Medium Temp,Morning,0,-0.015199999999999991,0.088215,0.5,0.68,0.1642,0,0.9727622705564187,7551.0,0.169218
2012-04-15,2,1,4,7,0,0,0,1,0.5,0.4848,0.63,0.1045,46,46,04-15,Low Wind,Medium Humidity,0.4924,Medium Temp,Morning,0,-0.015199999999999991,0.086725,0.5,0.63,0.1343,0,0.9727622705564187,7533.0,0.13167
2012-04-15,2,1,4,8,0,0,0,1,0.52,0.5,0.59,0.0,97,97,04-15,Low Wind,Medium Humidity,0.51,Medium Temp,Morning,1,-0.020000000000000018,0.0815,0.5,0.63,0.1045,1,0.9727622705564187,7470.0,0.0
2012-04-15,2,1,4,9,0,0,0,1,0.54,0.5152,0.56,0.2239,251,251,04-15,Low Wind,Medium Humidity,0.5276000000000001,Medium Temp,Morning,0,-0.024800000000000044,0.09319500000000001,0.52,0.59,0.0,1,0.9727622705564187,7456.0,0.23219259259259256
2012-04-15,2,1,4,10,0,0,0,1,0.58,0.5455,0.53,0.2239,421,421,04-15,Low Wind,Medium Humidity,0.56275,Medium Temp,Morning,0,-0.034499999999999975,0.09569499999999999,0.54,0.56,0.2239,0,0.9727622705564187,7471.0,0.20459827586206897
2012-04-15,2,1,4,11,0,0,0,1,0.62,0.6212,0.46,0.2985,528,528,04-15,Low Wind,Medium Humidity,0.6206,Medium Temp,Morning,0,0.0011999999999999789,0.09992500000000001,0.58,0.53,0.2239,0,0.9727622705564187,7435.0,0.22146774193548385
2012-04-15,2,1,4,12,0,0,0,1,0.64,0.6212,0.44,0.2836,635,635,04-15,Low Wind,Medium Humidity,0.6306,Medium Temp,Afternoon,0,-0.01880000000000004,0.10018,0.62,0.46,0.2985,0,0.9727622705564187,7392.0,0.194975
2012-04-15,2,1,4,13,0,0,0,1,0.66,0.6212,0.44,0.2836,681,681,04-15,Low Wind,Medium Humidity,0.6406000000000001,Medium Temp,Afternoon,0,-0.03880000000000006,0.10218,0.64,0.44,0.2836,0,0.9727622705564187,7395.0,0.18906666666666666
2012-04-15,2,1,4,14,0,0,0,1,0.7,0.6364,0.39,0.2836,628,628,04-15,Low Wind,Medium Humidity,0.6681999999999999,High Temp,Afternoon,0,-0.06359999999999999,0.10368,0.66,0.44,0.2836,0,0.9727622705564187,7363.0,0.1580057142857143
2012-04-15,2,1,4,15,0,0,0,1,0.7,0.6364,0.39,0.3881,617,617,04-15,Medium Wind,Medium Humidity,0.6681999999999999,High Temp,Afternoon,0,-0.06359999999999999,0.108905,0.7,0.39,0.2836,1,0.9727622705564187,7322.0,0.21622714285714287
2012-04-15,2,1,4,16,0,0,0,1,0.72,0.6515,0.39,0.3582,616,616,04-15,Medium Wind,Medium Humidity,0.68575,High Temp,Afternoon,0,-0.0685,0.10941000000000001,0.7,0.39,0.3881,0,0.9727622705564187,7356.0,0.19402500000000003
2012-04-15,2,1,4,17,0,0,0,1,0.7,0.6364,0.42,0.3284,623,623,04-15,Low Wind,Medium Humidity,0.6681999999999999,High Temp,Afternoon,1,-0.06359999999999999,0.10742,0.72,0.39,0.3582,0,0.9727622705564187,7419.0,0.19704
2012-04-15,2,1,4,18,0,0,0,1,0.7,0.6364,0.42,0.2537,479,479,04-15,Low Wind,Medium Humidity,0.6681999999999999,High Temp,Evening,0,-0.06359999999999999,0.103685,0.7,0.42,0.3284,0,0.9727622705564187,7417.0,0.15222
2012-04-15,2,1,4,19,0,0,0,1,0.7,0.6364,0.42,0.2537,379,379,04-15,Low Wind,Medium Humidity,0.6681999999999999,High Temp,Evening,0,-0.06359999999999999,0.103685,0.7,0.42,0.2537,0,0.9727622705564187,7337.0,0.15222
2012-04-15,2,1,4,20,0,0,0,1,0.64,0.6212,0.5,0.2239,291,291,04-15,Low Wind,Medium Humidity,0.6306,Medium Temp,Evening,0,-0.01880000000000004,0.10019499999999999,0.7,0.42,0.2537,0,0.9727622705564187,7307.0,0.17492187499999998
2012-04-15,2,1,4,21,0,0,0,1,0.62,0.6212,0.57,0.2537,229,229,04-15,Low Wind,Medium Humidity,0.6206,Medium Temp,Evening,0,0.0011999999999999789,0.103185,0.64,0.5,0.2239,0,0.9727622705564187,7316.0,0.23324032258064514
2012-04-15,2,1,4,22,0,0,0,1,0.68,0.6364,0.44,0.3582,134,134,04-15,Medium Wind,Medium Humidity,0.6582,Medium Temp,Evening,0,-0.04360000000000008,0.10791,0.62,0.57,0.2537,1,0.9727622705564187,7238.0,0.23177647058823528
2012-04-15,2,1,4,23,0,0,0,1,0.66,0.6212,0.5,0.3881,90,90,04-15,Medium Wind,Medium Humidity,0.6406000000000001,Medium Temp,Evening,0,-0.03880000000000006,0.110405,0.68,0.44,0.3582,0,0.9727622705564187,7132.0,0.2940151515151515
2012-04-16,2,1,4,0,1,1,0,1,0.64,0.6212,0.53,0.3284,41,41,04-16,Low Wind,Medium Humidity,0.6306,Medium Temp,Early Morning,0,-0.01880000000000004,0.10692,0.66,0.5,0.3881,0,0.9727622705564187,7049.0,0.27195625
2012-04-16,2,1,4,1,1,1,0,1,0.62,0.6061,0.61,0.3582,28,28,04-16,Medium Wind,Medium Humidity,0.61305,Medium Temp,Early Morning,0,-0.013900000000000023,0.11041000000000001,0.64,0.53,0.3284,0,0.9727622705564187,6971.0,0.3524225806451613
2012-04-16,2,1,4,2,1,1,0,1,0.6,0.6061,0.64,0.2537,14,14,04-16,Low Wind,Medium Humidity,0.60305,Medium Temp,Early Morning,0,0.006099999999999994,0.104685,0.62,0.61,0.3582,1,0.9727622705564187,6911.0,0.2706133333333333
2012-04-16,2,1,4,3,1,1,0,1,0.58,0.5455,0.68,0.194,8,8,04-16,Low Wind,High Humidity,0.56275,Medium Temp,Early Morning,0,-0.034499999999999975,0.1017,0.6,0.64,0.2537,0,0.9727622705564187,6874.0,0.227448275862069
2012-04-16,2,1,4,4,1,1,0,1,0.54,0.5152,0.77,0.2239,6,6,04-16,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Early Morning,0,-0.024800000000000044,0.10369500000000001,0.58,0.68,0.194,0,0.9727622705564187,6868.0,0.3192648148148148
2012-04-16,2,1,4,5,1,1,0,1,0.54,0.5152,0.77,0.2239,38,38,04-16,Low Wind,High Humidity,0.5276000000000001,Medium Temp,Early Morning,0,-0.024800000000000044,0.10369500000000001,0.54,0.77,0.2239,0,0.9727622705564187,6896.0,0.3192648148148148
2012-04-16,2,1,4,6,1,1,0,1,0.52,0.5,0.83,0.1642,133,133,04-16,Low Wind,High Humidity,0.51,Medium Temp,Morning,0,-0.020000000000000018,0.10171,0.54,0.77,0.2239,0,0.9727622705564187,7013.0,0.2620884615384615
2012-04-16,2,1,4,7,1,1,0,1,0.52,0.5,0.83,0.1343,387,387,04-16,Low Wind,High Humidity,0.51,Medium Temp,Morning,0,-0.020000000000000018,0.100215,0.52,0.83,0.1642,0,0.9727622705564187,7354.0,0.21436346153846153
2012-04-16,2,1,4,8,1,1,0,2,0.56,0.5303,0.83,0.1642,597,597,04-16,Low Wind,High Humidity,0.54515,Medium Temp,Morning,1,-0.02970000000000006,0.21142,0.52,0.83,0.1343,0,0.9727622705564187,7854.0,0.2433678571428571
2012-04-16,2,1,4,9,1,1,0,1,0.62,0.6061,0.69,0.2239,297,297,04-16,Low Wind,High Humidity,0.61305,Medium Temp,Morning,0,-0.013900000000000023,0.107695,0.56,0.83,0.1642,1,0.9727622705564187,7900.0,0.2491790322580645
2012-04-16,2,1,4,10,1,1,0,1,0.62,0.6061,0.69,0.2537,224,224,04-16,Low Wind,High Humidity,0.61305,Medium Temp,Morning,0,-0.013900000000000023,0.109185,0.62,0.69,0.2239,0,0.9727622705564187,7703.0,0.28234354838709674
2012-04-16,2,1,4,11,1,1,0,1,0.64,0.6061,0.65,0.2537,251,251,04-16,Low Wind,Medium Humidity,0.62305,Medium Temp,Morning,0,-0.03390000000000004,0.109185,0.62,0.69,0.2537,0,0.9727622705564187,7426.0,0.2576640625
2012-04-16,2,1,4,12,1,1,0,1,0.68,0.6364,0.57,0.2537,271,271,04-16,Low Wind,Medium Humidity,0.6582,Medium Temp,Afternoon,0,-0.04360000000000008,0.109185,0.64,0.65,0.2537,0,0.9727622705564187,7062.0,0.21266029411764703
2012-04-16,2,1,4,13,1,1,0,1,0.74,0.6667,0.45,0.2985,263,263,04-16,Low Wind,Medium Humidity,0.7033499999999999,High Temp,Afternoon,0,-0.07330000000000003,0.111425,0.68,0.57,0.2537,1,0.9727622705564187,6644.0,0.18152027027027026
2012-04-16,2,1,4,14,1,1,0,1,0.76,0.6818,0.45,0.3284,288,288,04-16,Low Wind,Medium Humidity,0.7209,High Temp,Afternoon,0,-0.07820000000000005,0.11492000000000002,0.74,0.45,0.2985,0,0.9727622705564187,6304.0,0.19444736842105265
2012-04-16,2,1,4,15,1,1,0,1,0.8,0.697,0.33,0.4478,275,275,04-16,Medium Wind,Low Humidity,0.7484999999999999,High Temp,Afternoon,0,-0.10300000000000009,0.11889000000000002,0.76,0.45,0.3284,1,0.9727622705564187,5962.0,0.18471749999999998
2012-04-16,2,1,4,16,1,1,0,1,0.8,0.697,0.33,0.4627,358,358,04-16,Medium Wind,Low Humidity,0.7484999999999999,High Temp,Afternoon,0,-0.10300000000000009,0.11963500000000002,0.8,0.33,0.4478,0,0.9727622705564187,5704.0,0.19086374999999997
2012-04-16,2,1,4,17,1,1,0,1,0.8,0.697,0.33,0.3881,712,712,04-16,Medium Wind,Low Humidity,0.7484999999999999,High Temp,Afternoon,1,-0.10300000000000009,0.11590500000000002,0.8,0.33,0.4627,0,0.9727622705564187,5793.0,0.16009125
2012-04-16,2,1,4,18,1,1,0,1,0.8,0.697,0.31,0.3881,676,676,04-16,Medium Wind,Low Humidity,0.7484999999999999,High Temp,Evening,0,-0.10300000000000009,0.11490500000000002,0.8,0.33,0.3881,0,0.9727622705564187,5990.0,0.15038875
2012-04-16,2,1,4,19,1,1,0,1,0.76,0.6667,0.35,0.3881,522,522,04-16,Medium Wind,Medium Humidity,0.7133499999999999,High Temp,Evening,0,-0.09330000000000005,0.11290500000000002,0.8,0.31,0.3881,0,0.9727622705564187,6133.0,0.17873026315789473
2012-04-16,2,1,4,20,1,1,0,1,0.74,0.6515,0.37,0.2985,375,375,04-16,Low Wind,Medium Humidity,0.69575,High Temp,Evening,0,-0.08850000000000002,0.10742499999999999,0.76,0.35,0.3881,0,0.9727622705564187,6217.0,0.14925
2012-04-16,2,1,4,21,1,1,0,1,0.68,0.6364,0.51,0.2537,271,271,04-16,Low Wind,Medium Humidity,0.6582,Medium Temp,Evening,0,-0.04360000000000008,0.106185,0.74,0.37,0.2985,1,0.9727622705564187,6259.0,0.190275
2012-04-16,2,1,4,22,1,1,0,1,0.68,0.6364,0.51,0.2537,214,214,04-16,Low Wind,Medium Humidity,0.6582,Medium Temp,Evening,0,-0.04360000000000008,0.106185,0.68,0.51,0.2537,0,0.9727622705564187,6339.0,0.190275
2012-04-16,2,1,4,23,1,1,0,1,0.7,0.6364,0.45,0.2985,121,121,04-16,Low Wind,Medium Humidity,0.6681999999999999,High Temp,Evening,0,-0.06359999999999999,0.10742499999999999,0.68,0.51,0.2537,0,0.9727622705564187,6370.0,0.19189285714285714
2012-04-17,2,1,4,0,0,2,1,1,0.66,0.6212,0.54,0.194,43,43,04-17,Low Wind,Medium Humidity,0.6406000000000001,Medium Temp,Early Morning,0,-0.03880000000000006,0.1027,0.7,0.45,0.2985,1,0.9727622705564187,6372.0,0.15872727272727272
2012-04-17,2,1,4,1,0,2,1,1,0.64,0.6212,0.57,0.1642,11,11,04-17,Low Wind,Medium Humidity,0.6306,Medium Temp,Early Morning,0,-0.01880000000000004,0.10071,0.66,0.54,0.194,0,0.9727622705564187,6355.0,0.14624062499999999
2012-04-17,2,1,4,2,0,2,1,1,0.56,0.5303,0.83,0.1045,4,4,04-17,Low Wind,High Humidity,0.54515,Medium Temp,Early Morning,0,-0.02970000000000006,0.10272500000000001,0.64,0.57,0.1642,1,0.9727622705564187,6345.0,0.15488392857142855
2012-04-17,2,1,4,3,0,2,1,1,0.56,0.5303,0.83,0.0896,6,6,04-17,Low Wind,High Humidity,0.54515,Medium Temp,Early Morning,0,-0.02970000000000006,0.10198,0.56,0.83,0.1045,0,0.9727622705564187,6343.0,0.13279999999999997
2012-04-17,2,1,4,4,0,2,1,1,0.66,0.6212,0.44,0.2239,9,9,04-17,Low Wind,Medium Humidity,0.6406000000000001,Medium Temp,Early Morning,0,-0.03880000000000006,0.099195,0.56,0.83,0.0896,1,0.9727622705564187,6346.0,0.14926666666666666
2012-04-17,2,1,4,5,0,2,1,1,0.6,0.6212,0.53,0.2537,30,30,04-17,Low Wind,Medium Humidity,0.6106,Medium Temp,Early Morning,0,0.021199999999999997,0.099185,0.66,0.44,0.2239,0,0.9727622705564187,6338.0,0.22410166666666667
2012-04-17,2,1,4,6,0,2,1,1,0.6,0.6212,0.46,0.2537,144,144,04-17,Low Wind,Medium Humidity,0.6106,Medium Temp,Morning,0,0.021199999999999997,0.095685,0.6,0.53,0.2537,0,0.9727622705564187,6349.0,0.19450333333333333
2012-04-17,2,1,4,7,0,2,1,1,0.6,0.6212,0.43,0.2537,461,461,04-17,Low Wind,Medium Humidity,0.6106,Medium Temp,Morning,0,0.021199999999999997,0.094185,0.6,0.46,0.2537,0,0.9727622705564187,6423.0,0.18181833333333333
2012-04-17,2,1,4,8,0,2,1,1,0.6,0.6212,0.43,0.2239,673,673,04-17,Low Wind,Medium Humidity,0.6106,Medium Temp,Morning,1,0.021199999999999997,0.092695,0.6,0.43,0.2537,0,0.9727622705564187,6499.0,0.16046166666666664
2012-04-17,2,1,4,9,0,2,1,1,0.6,0.6212,0.38,0.4925,400,400,04-17,Medium Wind,Medium Humidity,0.6106,Medium Temp,Morning,0,0.021199999999999997,0.103625,0.6,0.43,0.2239,1,0.9727622705564187,6602.0,0.3119166666666667
2012-04-17,2,1,4,10,0,2,1,1,0.6,0.6212,0.38,0.4179,217,217,04-17,Medium Wind,Medium Humidity,0.6106,Medium Temp,Morning,0,0.021199999999999997,0.099895,0.6,0.38,0.4925,0,0.9727622705564187,6595.0,0.26467
2012-04-17,2,1,4,11,0,2,1,1,0.6,0.6212,0.33,0.4179,239,239,04-17,Medium Wind,Low Humidity,0.6106,Medium Temp,Morning,0,0.021199999999999997,0.097395,0.6,0.38,0.4179,0,0.9727622705564187,6583.0,0.22984500000000002
2012-04-17,2,1,4,12,0,2,1,1,0.6,0.6212,0.33,0.3582,244,244,04-17,Medium Wind,Low Humidity,0.6106,Medium Temp,Afternoon,0,0.021199999999999997,0.09441,0.6,0.33,0.4179,0,0.9727622705564187,6556.0,0.19701000000000002
2012-04-17,2,1,4,13,0,2,1,1,0.62,0.6212,0.29,0.2537,239,239,04-17,Low Wind,Low Humidity,0.6206,Medium Temp,Afternoon,0,0.0011999999999999789,0.089185,0.6,0.33,0.3582,1,0.9727622705564187,6532.0,0.11866612903225804
2012-04-17,2,1,4,14,0,2,1,1,0.64,0.6212,0.27,0.2836,257,257,04-17,Low Wind,Low Humidity,0.6306,Medium Temp,Afternoon,0,-0.01880000000000004,0.09168,0.62,0.29,0.2537,0,0.9727622705564187,6501.0,0.11964375000000002
2012-04-17,2,1,4,15,0,2,1,1,0.66,0.6212,0.24,0.3284,308,308,04-17,Low Wind,Low Humidity,0.6406000000000001,Medium Temp,Afternoon,0,-0.03880000000000006,0.09442,0.64,0.27,0.2836,0,0.9727622705564187,6534.0,0.11941818181818181
2012-04-17,2,1,4,16,0,2,1,1,0.68,0.6212,0.22,0.3582,370,370,04-17,Medium Wind,Low Humidity,0.6506000000000001,Medium Temp,Afternoon,0,-0.058800000000000074,0.09691,0.66,0.24,0.3284,0,0.9727622705564187,6546.0,0.11588823529411764
2012-04-17,2,1,4,17,0,2,1,1,0.64,0.6061,0.25,0.2985,781,781,04-17,Low Wind,Low Humidity,0.62305,Medium Temp,Afternoon,1,-0.03390000000000004,0.091425,0.68,0.22,0.3582,0,0.9727622705564187,6615.0,0.11660156249999999
2012-04-17,2,1,4,18,0,2,1,1,0.64,0.6061,0.25,0.2836,775,775,04-17,Low Wind,Low Humidity,0.62305,Medium Temp,Evening,0,-0.03390000000000004,0.09068,0.64,0.25,0.2985,0,0.9727622705564187,6714.0,0.11078125000000001
2012-04-17,2,1,4,19,0,2,1,1,0.6,0.6061,0.26,0.2537,537,537,04-17,Low Wind,Low Humidity,0.60305,Medium Temp,Evening,0,0.006099999999999994,0.085685,0.64,0.25,0.2836,0,0.9727622705564187,6729.0,0.10993666666666665
2012-04-17,2,1,4,20,0,2,1,1,0.6,0.6061,0.23,0.2836,402,402,04-17,Low Wind,Low Humidity,0.60305,Medium Temp,Evening,0,0.006099999999999994,0.08567999999999999,0.6,0.26,0.2537,0,0.9727622705564187,6756.0,0.10871333333333336
2012-04-17,2,1,4,21,0,2,1,1,0.56,0.5303,0.26,0.2985,297,297,04-17,Low Wind,Low Humidity,0.54515,Medium Temp,Evening,0,-0.02970000000000006,0.083925,0.6,0.23,0.2836,0,0.9727622705564187,6782.0,0.1385892857142857
2012-04-17,2,1,4,22,0,2,1,1,0.54,0.5152,0.3,0.2537,162,162,04-17,Low Wind,Low Humidity,0.5276000000000001,Medium Temp,Evening,0,-0.024800000000000044,0.08168500000000001,0.56,0.26,0.2985,0,0.9727622705564187,6730.0,0.14094444444444443
2012-04-17,2,1,4,23,0,2,1,1,0.54,0.5152,0.32,0.2239,82,82,04-17,Low Wind,Low Humidity,0.5276000000000001,Medium Temp,Evening,0,-0.024800000000000044,0.081195,0.54,0.3,0.2537,0,0.9727622705564187,6691.0,0.13268148148148148
2012-04-18,2,1,4,0,0,3,1,1,0.54,0.5152,0.32,0.1642,38,38,04-18,Low Wind,Low Humidity,0.5276000000000001,Medium Temp,Early Morning,0,-0.024800000000000044,0.07821,0.54,0.32,0.2239,0,0.9727622705564187,6686.0,0.09730370370370371
2012-04-18,2,1,4,1,0,3,1,1,0.52,0.5,0.34,0.194,14,14,04-18,Low Wind,Medium Humidity,0.51,Medium Temp,Early Morning,0,-0.020000000000000018,0.0787,0.54,0.32,0.1642,0,0.9727622705564187,6689.0,0.12684615384615386
2012-04-18,2,1,4,2,0,3,1,2,0.5,0.4848,0.42,0.194,9,9,04-18,Low Wind,Medium Humidity,0.4924,Medium Temp,Early Morning,0,-0.015199999999999991,0.16140000000000002,0.52,0.34,0.194,0,0.9727622705564187,6694.0,0.16296
2012-04-18,2,1,4,3,0,3,1,2,0.5,0.4848,0.42,0.2239,6,6,04-18,Low Wind,Medium Humidity,0.4924,Medium Temp,Early Morning,0,-0.015199999999999991,0.16439,0.5,0.42,0.194,0,0.9727622705564187,6694.0,0.188076
2012-04-18,2,1,4,4,0,3,1,2,0.5,0.4848,0.42,0.2836,7,7,04-18,Low Wind,Medium Humidity,0.4924,Medium Temp,Early Morning,0,-0.015199999999999991,0.17036,0.5,0.42,0.2239,0,0.9727622705564187,6692.0,0.23822400000000002
2012-04-18,2,1,4,5,0,3,1,2,0.5,0.4848,0.39,0.2836,34,34,04-18,Low Wind,Medium Humidity,0.4924,Medium Temp,Early Morning,0,-0.015199999999999991,0.16736,0.5,0.42,0.2836,0,0.9727622705564187,6696.0,0.22120800000000002
2012-04-18,2,1,4,6,0,3,1,2,0.5,0.4848,0.39,0.2836,134,134,04-18,Low Wind,Medium Humidity,0.4924,Medium Temp,Morning,0,-0.015199999999999991,0.16736,0.5,0.39,0.2836,0,0.9727622705564187,6686.0,0.22120800000000002
2012-04-18,2,1,4,7,0,3,1,2,0.5,0.4848,0.39,0.194,418,418,04-18,Low Wind,Medium Humidity,0.4924,Medium Temp,Morning,0,-0.015199999999999991,0.1584,0.5,0.39,0.2836,0,0.9727622705564187,6643.0,0.15132
2012-04-18,2,1,4,8,0,3,1,3,0.5,0.4848,0.39,0.194,576,576,04-18,Low Wind,Medium Humidity,0.4924,Medium Temp,Morning,1,-0.015199999999999991,0.23759999999999998,0.5,0.39,0.194,0,0.9727622705564187,6546.0,0.15132
2012-04-18,2,1,4,9,0,3,1,3,0.48,0.4697,0.44,0.2985,265,265,04-18,Low Wind,Medium Humidity,0.47485,Medium Temp,Morning,0,-0.010299999999999976,0.254775,0.5,0.39,0.194,1,0.9727622705564187,6411.0,0.27362499999999995
2012-04-18,2,1,4,10,0,3,1,3,0.48,0.4697,0.47,0.2239,147,147,04-18,Low Wind,Medium Humidity,0.47485,Medium Temp,Morning,0,-0.010299999999999976,0.24808499999999997,0.48,0.44,0.2985,0,0.9727622705564187,6341.0,0.21923541666666665
2012-04-18,2,1,4,11,0,3,1,3,0.46,0.4545,0.47,0.2537,119,119,04-18,Low Wind,Medium Humidity,0.45725000000000005,Medium Temp,Morning,0,-0.005500000000000005,0.24655500000000002,0.48,0.47,0.2239,0,0.9727622705564187,6221.0,0.2592152173913043
2012-04-18,2,1,4,12,0,3,1,3,0.46,0.4545,0.51,0.1045,110,110,04-18,Low Wind,Medium Humidity,0.45725000000000005,Medium Temp,Afternoon,0,-0.005500000000000005,0.23017500000000002,0.46,0.47,0.2537,1,0.9727622705564187,6087.0,0.11585869565217391
2012-04-18,2,1,4,13,0,3,1,3,0.46,0.4545,0.59,0.0,64,64,04-18,Low Wind,Medium Humidity,0.45725000000000005,Medium Temp,Afternoon,0,-0.005500000000000005,0.2265,0.46,0.51,0.1045,1,0.9727622705564187,5912.0,0.0
